Student Major,AVG HS GPA,Average Transfer GPA,Applicant Status,Local Preference
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.32,no,Admitted,Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Applied,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.33,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
Pre-Biol Molecular Cell/Physio,4.35,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.4,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.41,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.5,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.53,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",2.32,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",2.41,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",2.48,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",2.5,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",2.63,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",2.81,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",2.84,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",2.88,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",2.92,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",2.94,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",2.95,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.03,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.04,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.04,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.1,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.15,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.17,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.17,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.17,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.17,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.19,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.24,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.25,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.25,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.27,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.27,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.29,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.32,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.33,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.36,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.38,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.39,no,Enrolled,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.39,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.41,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.41,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.41,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.42,no,Enrolled,Local
"Pre-Biol Zoology, Botany & Eco",3.55,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.55,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.57,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.57,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.58,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.61,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.63,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.64,no,Admitted,Local
"Pre-Biol Zoology, Botany & Eco",3.64,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.65,no,Enrolled,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.67,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.67,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.67,no,Enrolled,Local
"Pre-Biol Zoology, Botany & Eco",3.68,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.68,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.68,no,Enrolled,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.69,no,Enrolled,Local
"Pre-Biol Zoology, Botany & Eco",3.75,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.75,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.75,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.78,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.8,no,Enrolled,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.81,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.83,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.85,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.86,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.86,no,Enrolled,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.88,no,Enrolled,Local
"Pre-Biol Zoology, Botany & Eco",3.88,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.9,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.91,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.92,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.92,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.94,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.94,no,Admitted,Local
"Pre-Biol Zoology, Botany & Eco",3.95,no,Enrolled,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.96,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.96,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.96,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.96,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.96,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",3.96,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",4,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.03,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.04,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.04,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.05,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.06,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.06,no,Enrolled,Local
"Pre-Biol Zoology, Botany & Eco",4.06,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.08,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.09,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.11,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.11,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.12,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.13,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.13,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.13,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.14,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.14,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.14,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.15,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.15,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.16,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.18,no,Applied,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.18,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.2,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.2,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.21,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.21,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.21,no,Admitted,Local
"Pre-Biol Zoology, Botany & Eco",4.21,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.22,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.23,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.23,no,Admitted,Local
"Pre-Biol Zoology, Botany & Eco",4.23,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.24,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.24,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.24,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.24,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.25,no,Admitted,Non-Local
"Pre-Biol Zoology, Botany & Eco",4.26,no,Admitted,Non-Local
